Encuesta de Población Activa (EPA)
Población en viviendas familiares (incluye parados)
Tasas de actividad, paro y empleo por provincia y sexo
Unidades: Tasas
,Tasa de actividad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tasa de paro de la población,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tasa de empleo de la población,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2021T3,2021T2,2021T1,2020T4,2020T3,2020T2,2020T1,2019T4,2019T3,2019T2,2019T1,2018T4,2018T3,2018T2,2018T1,2017T4,2017T3,2017T2,2017T1,2016T4,2016T3,2016T2,2016T1,2015T4,2015T3,2015T2,2015T1,2014T4,2014T3,2014T2,2014T1,2013T4,2013T3,2013T2,2013T1,2012T4,2012T3,2012T2,2012T1,2011T4,2011T3,2011T2,2011T1,2010T4,2010T3,2010T2,2010T1,2021T3,2021T2,2021T1,2020T4,2020T3,2020T2,2020T1,2019T4,2019T3,2019T2,2019T1,2018T4,2018T3,2018T2,2018T1,2017T4,2017T3,2017T2,2017T1,2016T4,2016T3,2016T2,2016T1,2015T4,2015T3,2015T2,2015T1,2014T4,2014T3,2014T2,2014T1,2013T4,2013T3,2013T2,2013T1,2012T4,2012T3,2012T2,2012T1,2011T4,2011T3,2011T2,2011T1,2010T4,2010T3,2010T2,2010T1,2021T3,2021T2,2021T1,2020T4,2020T3,2020T2,2020T1,2019T4,2019T3,2019T2,2019T1,2018T4,2018T3,2018T2,2018T1,2017T4,2017T3,2017T2,2017T1,2016T4,2016T3,2016T2,2016T1,2015T4,2015T3,2015T2,2015T1,2014T4,2014T3,2014T2,2014T1,2013T4,2013T3,2013T2,2013T1,2012T4,2012T3,2012T2,2012T1,2011T4,2011T3,2011T2,2011T1,2010T4,2010T3,2010T2,2010T1,
Hombres,
    17 Girona,67,11,67,77,64,18,65,65,66,49,64,53,66,48,66,30,67,20,68,04,68,02,67,99,69,07,67,60,66,17,67,09,68,80,67,37,65,66,66,27,67,48,65,95,66,10,67,61,68,99,68,50,70,20,69,58,71,84,71,17,68,28,69,36,71,99,69,08,68,49,68,17,70,69,71,48,70,84,69,81,72,35,71,33,71,47,71,95,73,93,73,66,72,40,9,96,13,29,13,83,14,09,11,65,13,96,11,52,9,94,7,27,10,16,12,16,11,94,8,66,10,19,13,20,13,17,12,86,12,48,17,01,14,97,14,99,16,40,17,30,19,20,17,92,18,30,21,65,22,59,20,65,22,96,26,17,25,49,23,15,23,93,27,28,25,85,23,16,25,72,26,93,23,59,21,28,20,31,21,84,19,28,15,81,18,11,22,81,60,42,58,77,55,31,56,40,58,74,55,52,58,82,59,71,62,32,61,12,59,75,59,88,63,08,60,72,57,44,58,25,59,95,58,97,54,49,56,35,57,37,55,14,54,66,54,63,56,63,55,97,55,00,53,86,57,00,54,83,50,41,51,68,55,32,52,55,49,81,50,55,54,32,53,09,51,76,53,35,56,95,56,84,55,86,58,08,62,24,60,32,55,89,
    18 Granada,63,76,63,82,63,65,62,24,60,30,60,44,62,01,63,51,63,86,64,60,62,99,63,49,64,81,62,61,64,34,63,65,63,66,64,65,64,07,63,85,63,20,66,16,65,13,64,84,65,63,66,52,66,85,67,27,65,40,66,50,64,74,64,53,65,09,64,02,64,54,64,62,64,51,64,69,63,91,64,89,65,62,63,40,64,59,65,40,64,50,65,09,64,88,22,96,20,95,22,20,20,72,23,03,24,43,16,38,16,29,21,42,21,30,16,83,18,82,21,87,20,99,21,57,23,87,24,40,23,12,22,85,26,55,26,06,29,29,27,28,26,59,27,30,27,07,30,82,32,46,33,76,34,78,32,73,32,94,37,40,36,82,36,70,37,23,37,60,35,08,29,32,27,05,28,76,27,22,28,71,27,52,28,27,28,47,26,02,49,12,50,46,49,52,49,34,46,41,45,67,51,85,53,16,50,18,50,84,52,39,51,54,50,64,49,46,50,46,48,46,48,13,49,70,49,43,46,90,46,74,46,78,47,36,47,60,47,72,48,51,46,25,45,43,43,32,43,37,43,55,43,27,40,75,40,44,40,86,40,57,40,26,41,99,45,18,47,34,46,75,46,14,46,05,47,40,46,27,46,56,47,99,
    19 Guadalajara,67,70,67,89,68,53,67,89,68,18,67,36,69,41,71,09,71,88,72,09,71,11,72,22,72,76,70,21,69,61,69,48,69,97,68,04,69,51,71,75,71,06,69,59,70,01,70,76,71,52,68,44,69,13,71,17,70,40,70,15,69,21,68,19,68,65,70,11,69,82,71,00,73,37,72,77,69,66,68,44,69,03,70,04,69,71,69,79,74,23,74,59,74,18,8,44,12,11,12,82,11,36,12,70,14,15,9,65,10,41,9,38,11,81,9,97,10,14,8,44,9,35,10,39,8,30,11,07,13,11,14,74,17,40,17,39,15,15,14,02,16,32,16,91,16,32,21,20,22,49,20,50,22,45,22,87,19,34,21,58,22,56,21,91,21,52,22,02,24,17,19,49,19,25,18,12,19,08,18,11,18,57,13,87,13,71,18,36,61,99,59,67,59,74,60,17,59,52,57,83,62,71,63,69,65,13,63,58,64,02,64,89,66,61,63,65,62,38,63,71,62,22,59,12,59,26,59,27,58,71,59,05,60,20,59,22,59,43,57,27,54,48,55,16,55,96,54,41,53,38,55,00,53,84,54,29,54,52,55,72,57,22,55,19,56,08,55,26,56,52,56,68,57,09,56,83,63,94,64,37,60,57,
    21 Huelva,60,59,63,48,60,27,64,84,60,66,57,41,61,11,61,63,63,19,63,69,63,34,62,42,62,47,60,74,63,80,64,29,64,51,64,62,64,93,63,81,63,36,63,04,63,31,64,52,62,98,65,35,63,04,63,90,65,70,67,55,63,94,66,03,63,88,64,66,66,85,67,19,67,16,69,90,69,87,69,79,68,36,68,56,67,20,66,68,68,18,67,16,66,35,23,22,10,97,15,16,23,21,17,77,12,00,14,44,18,31,19,43,15,95,18,61,21,41,23,51,20,01,20,70,21,66,22,60,19,39,24,25,26,29,26,99,25,18,27,99,29,16,23,60,24,73,26,41,30,15,30,88,27,37,26,93,30,03,32,55,28,17,39,13,34,82,37,46,32,93,37,39,31,81,32,93,26,42,30,23,29,40,30,18,24,37,26,20,46,52,56,52,51,13,49,79,49,88,50,52,52,29,50,35,50,91,53,53,51,55,49,06,47,78,48,58,50,59,50,37,49,94,52,09,49,19,47,04,46,26,47,17,45,59,45,71,48,12,49,19,46,39,44,63,45,42,49,06,46,72,46,21,43,08,46,45,40,69,43,79,42,00,46,88,43,75,47,59,45,85,50,45,46,88,47,08,47,60,50,79,48,96,
    22 Huesca,64,60,65,06,64,87,63,99,64,68,64,61,63,02,65,81,67,08,66,19,65,20,63,75,65,11,63,22,63,70,64,51,63,79,62,79,62,92,62,23,63,94,62,26,61,76,62,34,63,55,64,54,63,41,65,16,60,54,61,03,62,36,62,45,63,89,61,75,64,21,66,51,67,95,68,88,68,37,68,49,69,53,69,05,67,17,66,30,66,77,64,59,65,31,5,74,4,04,8,10,11,40,10,39,9,45,8,60,9,42,6,58,9,71,8,91,9,44,5,81,6,92,8,47,5,47,6,30,8,41,10,57,11,25,10,42,10,47,11,37,9,37,10,24,12,15,12,85,15,66,13,25,15,25,20,15,19,15,15,18,14,44,16,23,12,77,13,61,13,87,15,01,12,95,9,77,13,55,11,34,12,19,10,64,12,12,10,64,60,89,62,43,59,62,56,70,57,96,58,51,57,59,59,61,62,67,59,76,59,39,57,73,61,32,58,85,58,31,60,98,59,77,57,51,56,26,55,23,57,28,55,74,54,74,56,50,57,05,56,70,55,26,54,96,52,51,51,72,49,80,50,49,54,19,52,83,53,79,58,01,58,70,59,33,58,11,59,62,62,74,59,70,59,55,58,21,59,66,56,76,58,36,
    23 Jaén,61,16,60,28,60,76,60,28,60,59,55,28,59,95,59,30,59,05,59,29,59,31,59,14,58,89,60,24,61,81,62,17,62,63,63,86,64,13,62,72,61,99,61,73,61,87,62,56,60,86,61,72,62,41,62,79,62,43,61,38,63,45,64,64,63,03,64,82,63,45,63,39,63,38,62,45,63,46,63,88,62,39,62,13,63,15,64,58,63,42,63,55,64,20,17,50,20,19,15,06,17,25,23,56,22,47,16,70,15,88,18,26,18,39,16,71,16,53,21,26,23,35,20,23,19,65,22,08,28,32,22,66,25,36,28,76,30,89,26,78,25,38,32,41,31,68,31,54,27,75,31,43,31,64,23,69,31,10,36,20,39,40,38,45,33,33,36,43,35,60,27,46,22,91,27,24,25,66,17,57,21,07,22,11,23,77,16,59,50,46,48,11,51,61,49,88,46,31,42,86,49,94,49,89,48,27,48,38,49,39,49,36,46,37,46,17,49,30,49,95,48,80,45,78,49,60,46,82,44,16,42,66,45,30,46,68,41,13,42,17,42,73,45,36,42,81,41,96,48,42,44,53,40,21,39,28,39,05,42,26,40,29,40,22,46,03,49,24,45,40,46,19,52,05,50,97,49,40,48,45,53,55,
    24 León,56,86,55,48,55,07,54,27,54,20,51,87,54,93,56,74,58,09,58,58,55,83,55,74,56,67,54,92,54,19,53,97,55,38,56,68,56,06,55,99,57,11,55,90,54,61,53,88,55,82,54,59,56,10,56,39,57,86,58,00,55,67,55,95,55,30,54,95,55,62,56,58,57,80,58,07,57,46,58,40,57,82,57,05,56,57,56,71,58,64,58,78,58,19,9,62,13,76,12,69,10,13,11,78,16,39,15,93,11,69,10,93,10,64,11,08,9,99,9,25,8,70,11,79,12,02,13,94,15,21,17,47,18,07,16,00,19,83,20,67,19,21,18,45,19,17,21,62,21,68,20,88,25,11,25,77,25,36,21,79,22,21,23,15,21,46,21,03,20,40,19,28,17,51,15,17,16,44,17,58,15,49,13,42,13,62,16,03,51,39,47,84,48,08,48,78,47,81,43,37,46,18,50,11,51,74,52,34,49,65,50,17,51,43,50,14,47,80,47,48,47,66,48,06,46,26,45,87,47,97,44,81,43,32,43,53,45,52,44,13,43,97,44,17,45,77,43,44,41,32,41,76,43,25,42,75,42,74,44,43,45,64,46,22,46,38,48,18,49,05,47,67,46,62,47,93,50,77,50,77,48,86,
    25 Lleida,68,52,66,84,67,06,67,34,64,01,63,32,64,98,67,06,68,38,67,21,66,25,67,64,65,37,64,04,61,27,65,30,66,69,65,27,65,13,64,73,65,20,67,47,70,53,69,68,69,11,69,50,69,17,68,51,67,02,66,80,66,39,68,47,68,35,69,18,66,94,68,06,68,94,67,50,68,90,68,37,66,62,68,90,67,68,66,81,66,70,70,33,69,79,9,09,9,44,8,89,12,23,10,66,6,99,6,83,7,41,9,46,10,88,10,07,11,56,7,47,9,58,10,27,11,74,8,76,10,37,9,20,9,46,7,66,9,42,12,65,13,07,11,28,12,94,14,86,12,21,12,24,14,42,16,31,15,46,15,31,18,97,15,44,18,22,16,44,20,18,20,19,14,88,13,46,14,17,11,83,13,67,14,08,14,91,14,98,62,29,60,53,61,09,59,11,57,19,58,90,60,54,62,09,61,91,59,90,59,58,59,82,60,49,57,91,54,97,57,63,60,85,58,51,59,14,58,61,60,21,61,11,61,60,60,57,61,32,60,51,58,89,60,15,58,82,57,17,55,56,57,89,57,88,56,06,56,60,55,66,57,61,53,89,54,99,58,20,57,65,59,13,59,67,57,68,57,31,59,84,59,34,
    27 Lugo,56,39,57,02,55,95,56,44,56,55,52,81,55,00,56,06,55,01,53,84,53,37,55,75,56,42,54,99,55,21,56,61,57,51,56,80,56,81,55,60,56,78,57,44,57,00,57,84,56,08,56,00,55,21,54,84,56,02,55,55,56,82,56,91,57,37,56,49,56,15,56,45,56,72,56,82,55,95,56,93,58,57,58,05,58,39,57,90,59,16,57,73,56,27,9,59,9,69,8,67,6,92,8,27,7,82,6,90,7,93,6,04,7,11,8,96,7,18,6,85,7,78,8,60,10,67,9,76,12,18,13,59,13,78,13,77,13,59,15,07,14,55,14,07,15,80,16,36,15,07,15,36,20,01,22,07,18,52,17,26,19,62,22,60,18,90,17,17,18,89,15,10,11,21,10,64,11,22,12,55,8,61,8,66,12,43,11,39,50,98,51,49,51,10,52,54,51,87,48,68,51,21,51,62,51,69,50,01,48,58,51,75,52,56,50,72,50,46,50,57,51,89,49,88,49,09,47,93,48,97,49,64,48,41,49,43,48,19,47,15,46,18,46,58,47,41,44,44,44,28,46,37,47,47,45,41,43,46,45,78,46,98,46,09,47,50,50,55,52,34,51,54,51,06,52,91,54,04,50,55,49,86,
    28 Madrid,67,54,67,57,67,49,67,62,66,55,64,94,67,28,68,05,67,72,67,78,67,67,68,29,68,29,68,40,68,69,68,24,68,52,68,04,68,09,68,47,68,66,69,23,69,52,70,12,70,36,71,10,70,38,70,28,70,11,69,59,68,87,69,35,70,30,70,31,70,78,70,89,71,25,71,56,71,28,71,84,71,80,72,39,71,93,72,88,72,52,73,62,72,67,11,13,11,41,10,79,12,68,12,03,11,86,9,72,9,40,9,41,9,80,10,64,11,07,11,20,11,36,12,85,13,00,11,81,12,78,13,58,14,15,14,30,15,69,15,88,16,35,15,68,16,95,18,25,18,35,16,21,18,24,19,02,19,43,18,73,18,75,19,97,19,79,18,49,19,12,19,02,18,50,16,06,16,34,14,68,15,16,15,06,16,01,16,06,60,02,59,86,60,21,59,04,58,55,57,24,60,74,61,65,61,35,61,14,60,47,60,73,60,64,60,62,59,86,59,37,60,43,59,35,58,84,58,78,58,84,58,37,58,47,58,65,59,32,59,05,57,54,57,38,58,74,56,90,55,77,55,88,57,13,57,12,56,64,56,86,58,08,57,88,57,72,58,55,60,27,60,56,61,37,61,83,61,59,61,83,61,00,
    29 Málaga,61,89,61,20,60,47,61,77,62,23,60,30,61,86,61,61,62,49,62,90,62,95,64,65,64,68,64,54,62,58,61,18,62,02,61,62,62,03,62,14,63,37,62,33,64,46,64,64,67,63,66,30,66,26,66,79,66,29,65,34,65,06,65,45,64,76,64,53,63,17,63,16,65,11,65,60,65,09,66,62,65,43,65,31,66,95,67,24,68,00,68,90,68,73,17,16,16,55,20,33,14,35,19,48,17,77,17,52,16,22,15,52,15,76,14,69,13,57,14,14,17,07,18,33,18,41,20,04,20,72,24,10,24,29,22,99,23,04,23,91,25,29,27,78,28,66,31,12,30,78,28,84,32,42,36,30,37,43,35,21,36,47,38,14,37,12,33,88,35,82,33,33,32,00,29,33,29,35,31,17,30,45,29,13,29,72,30,86,51,27,51,07,48,17,52,91,50,11,49,59,51,02,51,62,52,79,52,98,53,70,55,87,55,53,53,53,51,11,49,92,49,59,48,85,47,08,47,04,48,80,47,97,49,05,48,29,48,84,47,29,45,64,46,23,47,17,44,16,41,44,40,95,41,96,40,99,39,08,39,72,43,05,42,10,43,39,45,30,46,24,46,14,46,08,46,77,48,19,48,42,47,52,
    30 Murcia,68,27,68,35,67,21,66,16,68,28,64,82,66,30,66,68,66,26,66,49,66,20,66,39,66,49,67,06,66,09,66,70,66,97,66,27,66,99,66,39,67,75,68,09,67,01,67,08,67,64,68,14,67,44,68,25,68,71,68,45,68,75,69,25,70,38,69,13,69,15,68,73,69,28,69,36,69,80,69,75,70,59,69,55,69,77,70,86,71,27,70,31,70,66,12,82,11,23,13,24,12,59,14,62,12,94,14,21,12,95,12,20,10,77,11,59,12,05,13,63,13,03,14,90,15,05,16,16,13,94,15,72,15,64,18,06,16,57,18,95,20,57,21,19,20,32,24,67,25,26,23,08,22,76,27,29,27,41,28,24,28,19,30,37,28,87,28,56,26,12,27,63,26,15,23,72,24,19,26,00,25,06,23,58,21,44,22,65,59,52,60,67,58,31,57,83,58,30,56,43,56,88,58,05,58,17,59,33,58,53,58,39,57,42,58,32,56,24,56,66,56,15,57,03,56,45,56,01,55,51,56,81,54,31,53,28,53,31,54,30,50,80,51,01,52,85,52,88,49,99,50,27,50,50,49,64,48,15,48,89,49,50,51,24,50,51,51,51,53,84,52,72,51,63,53,10,54,46,55,24,54,66,
    31 Navarra,62,55,62,01,62,16,62,73,62,47,61,70,62,95,63,29,63,86,64,43,62,32,62,90,64,16,63,95,62,76,63,84,65,73,64,88,63,73,63,69,64,43,61,95,63,60,63,06,64,52,63,89,64,81,65,29,64,94,65,77,66,19,65,78,67,88,66,63,66,37,66,17,67,64,67,05,66,39,66,10,67,32,67,35,68,04,67,56,68,22,67,84,67,93,12,03,10,72,11,58,11,34,10,26,10,13,8,23,8,12,6,64,6,78,8,04,9,11,8,05,9,14,10,04,7,84,7,58,7,20,8,33,9,23,11,25,11,27,11,96,12,06,12,32,11,90,14,43,14,96,15,57,15,49,15,90,15,50,17,18,18,35,17,62,16,79,15,43,17,89,16,63,13,20,11,49,12,73,12,87,11,56,10,61,10,52,13,33,55,03,55,36,54,97,55,61,56,06,55,44,57,77,58,15,59,62,60,06,57,31,57,18,58,99,58,11,56,46,58,84,60,75,60,21,58,42,57,81,57,18,54,97,56,00,55,46,56,57,56,29,55,46,55,53,54,82,55,58,55,66,55,59,56,22,54,40,54,68,55,06,57,20,55,05,55,35,57,38,59,58,58,77,59,28,59,75,60,98,60,71,58,88,
    32 Ourense,53,39,52,43,51,49,51,56,53,63,50,64,52,07,50,72,51,10,52,45,51,76,51,33,51,81,51,44,51,65,52,19,52,15,51,30,52,62,52,47,54,25,51,44,48,00,49,53,50,48,50,91,51,58,51,38,51,12,50,69,50,68,51,06,52,57,53,96,53,80,53,66,55,80,56,15,56,26,55,63,56,08,56,03,55,51,55,74,54,85,55,16,54,96,9,25,10,91,10,70,8,77,9,29,12,32,12,52,11,62,11,91,11,00,14,77,13,46,10,83,10,94,14,34,12,56,12,96,15,51,20,56,17,98,17,70,20,60,19,86,17,48,15,21,21,04,24,15,21,39,20,51,21,50,20,55,22,97,25,58,25,31,24,95,22,50,20,04,19,46,17,93,18,62,16,43,16,12,17,01,15,63,14,64,14,50,14,89,48,45,46,71,45,98,47,04,48,65,44,40,45,56,44,83,45,01,46,68,44,12,44,42,46,20,45,82,44,25,45,63,45,39,43,34,41,80,43,04,44,64,40,84,38,47,40,88,42,81,40,20,39,12,40,39,40,63,39,79,40,27,39,33,39,12,40,30,40,38,41,58,44,62,45,22,46,17,45,27,46,87,46,99,46,06,47,03,46,82,47,16,46,78,
    34 Palencia,59,38,58,94,56,77,59,21,59,07,58,65,59,52,58,32,58,45,58,58,58,81,58,41,60,44,61,05,58,77,60,18,60,43,60,76,60,76,64,41,65,73,61,41,61,52,63,50,64,20,60,00,61,75,61,63,62,73,60,65,60,42,61,64,64,25,64,07,62,93,63,81,65,59,63,39,63,65,62,78,63,65,61,22,59,98,61,91,63,37,62,21,62,66,7,68,8,87,10,82,8,11,9,92,10,15,12,25,7,74,5,55,11,25,12,09,11,97,9,32,7,20,9,62,10,50,9,06,12,55,12,17,12,61,11,33,12,74,16,60,17,82,15,00,16,25,22,48,19,16,16,41,19,90,21,60,17,04,17,07,16,39,20,46,17,40,13,96,16,76,15,42,13,40,15,72,15,39,17,54,15,03,12,04,10,90,12,42,54,82,53,72,50,63,54,40,53,21,52,69,52,23,53,81,55,20,51,99,51,71,51,42,54,81,56,66,53,12,53,86,54,95,53,14,53,36,56,29,58,28,53,59,51,31,52,18,54,56,50,25,47,87,49,82,52,44,48,57,47,36,51,13,53,29,53,57,50,06,52,70,56,44,52,77,53,83,54,37,53,64,51,79,49,46,52,60,55,74,55,43,54,88,
    35 Palmas, Las,63,43,58,57,57,69,60,23,59,57,60,31,63,36,65,91,63,43,64,50,64,17,64,87,66,69,65,43,65,62,66,66,65,98,66,54,64,66,64,76,66,67,66,73,67,97,69,21,68,85,69,85,70,35,67,82,67,62,68,29,68,85,70,24,69,79,68,84,70,89,70,38,71,27,71,36,70,36,68,63,70,27,69,09,69,20,69,06,69,33,70,78,70,97,22,45,23,20,26,50,23,83,21,51,21,82,15,97,17,88,19,51,22,66,23,87,20,36,19,73,17,95,19,35,20,09,19,48,23,83,26,62,23,35,24,50,24,66,23,59,25,66,25,46,29,22,29,90,30,78,34,50,31,59,33,22,34,21,36,10,32,63,33,14,32,39,31,72,33,70,31,10,30,64,29,99,31,26,31,48,32,83,31,43,33,67,28,09,49,19,44,98,42,41,45,88,46,76,47,15,53,24,54,12,51,05,49,88,48,85,51,67,53,53,53,68,52,92,53,27,53,12,50,69,47,44,49,64,50,33,50,27,51,93,51,45,51,32,49,44,49,32,46,94,44,29,46,72,45,98,46,21,44,60,46,38,47,40,47,58,48,66,47,31,48,48,47,61,49,20,47,49,47,42,46,39,47,54,46,95,51,04,
    36 Pontevedra,58,92,57,98,58,18,58,29,59,30,57,49,60,22,58,06,59,07,58,64,58,06,58,40,58,58,58,22,57,81,57,96,58,43,58,00,58,77,59,62,60,20,60,00,60,18,60,18,60,42,60,39,60,51,60,94,61,50,60,61,61,73,62,37,62,86,62,43,61,68,62,93,63,45,64,04,64,32,63,97,63,54,63,38,63,30,62,79,65,18,63,36,64,35,10,87,12,63,13,02,10,97,12,73,13,07,14,13,12,33,11,29,13,96,15,04,13,33,13,30,15,01,17,13,17,54,15,65,18,53,19,17,18,43,17,91,19,70,20,48,19,97,19,15,22,25,24,91,24,87,22,87,23,49,26,06,25,19,24,17,24,82,24,35,23,60,24,22,25,84,24,23,21,68,19,10,19,16,20,18,18,70,16,85,17,43,18,00,52,51,50,65,50,61,51,90,51,75,49,98,51,71,50,91,52,41,50,45,49,32,50,61,50,79,49,48,47,90,47,79,49,28,47,25,47,50,48,63,49,42,48,18,47,85,48,16,48,85,46,96,45,44,45,78,47,43,46,37,45,65,46,66,47,66,46,94,46,66,48,08,48,08,47,49,48,73,50,09,51,41,51,24,50,52,51,04,54,20,52,32,52,77,
    26 Rioja, La,65,28,66,10,63,81,64,44,64,01,62,37,63,75,63,60,64,66,64,90,63,52,63,41,64,85,63,89,63,02,65,05,64,09,64,21,65,37,64,33,65,23,66,17,66,20,66,34,66,26,65,99,65,70,65,52,67,19,66,56,66,02,65,65,66,06,64,76,64,06,65,75,66,58,68,31,66,51,67,11,68,36,67,08,67,79,67,85,69,14,67,76,68,28,9,96,7,07,7,80,7,87,9,33,10,44,9,44,10,39,9,80,10,02,10,29,9,37,8,28,8,78,10,01,9,45,11,22,7,60,9,88,9,19,12,76,12,46,14,28,14,22,13,52,14,07,14,67,13,64,16,47,15,33,16,91,17,97,19,35,20,97,18,55,18,50,18,80,20,96,17,90,17,48,16,87,16,94,15,32,14,22,13,15,10,76,13,25,58,78,61,43,58,84,59,37,58,04,55,86,57,73,57,00,58,32,58,39,56,98,57,47,59,48,58,28,56,70,58,91,56,90,59,33,58,91,58,42,56,90,57,93,56,75,56,91,57,30,56,70,56,06,56,58,56,13,56,35,54,85,53,85,53,27,51,18,52,18,53,59,54,07,53,99,54,61,55,38,56,83,55,72,57,40,58,20,60,05,60,47,59,24,
    37 Salamanca,59,78,58,01,57,13,57,39,58,88,57,15,59,32,60,50,60,02,61,91,61,16,61,72,62,31,61,50,60,73,60,69,59,69,58,89,57,59,58,70,59,78,59,27,59,75,60,18,62,92,61,66,58,21,61,06,60,22,59,77,59,62,57,75,60,39,59,27,57,59,59,74,62,73,62,13,59,46,59,15,62,31,60,96,57,43,59,76,60,13,62,88,60,90,8,61,8,68,12,67,12,41,11,88,11,77,10,41,10,45,12,51,12,49,11,03,11,42,12,13,11,19,12,15,10,30,9,90,15,07,15,29,15,76,13,16,15,15,15,46,11,96,11,83,13,00,12,90,17,14,15,08,20,29,24,57,18,99,20,91,22,02,21,32,19,16,16,50,16,08,15,52,14,73,14,91,16,89,14,74,15,44,15,86,14,72,14,13,54,64,52,98,49,89,50,26,51,88,50,42,53,15,54,18,52,51,54,17,54,41,54,67,54,75,54,62,53,36,54,44,53,78,50,02,48,79,49,45,51,92,50,29,50,51,52,98,55,48,53,64,50,71,50,59,51,14,47,64,44,97,46,79,47,76,46,22,45,31,48,29,52,38,52,14,50,23,50,44,53,02,50,67,48,96,50,53,50,59,53,62,52,30,
    38 Santa Cruz de Tenerife,64,22,60,86,59,02,62,07,62,04,58,93,64,14,65,38,65,64,66,53,65,83,66,78,65,00,64,37,64,98,64,46,62,98,63,05,63,91,66,65,65,77,66,16,65,99,67,45,66,73,65,47,65,98,66,30,64,83,65,75,64,61,65,36,66,30,64,41,66,83,65,98,66,41,67,50,67,49,68,97,69,22,69,28,69,01,69,03,69,76,67,73,68,52,21,86,25,00,23,47,22,85,23,70,22,56,19,79,17,03,18,00,18,36,16,92,18,04,18,53,18,12,19,00,19,95,17,12,20,18,22,11,23,55,24,18,26,34,24,99,26,21,26,77,29,79,30,26,29,31,30,24,31,77,32,76,34,23,35,14,34,14,35,33,33,51,33,78,30,16,29,05,29,33,27,61,28,23,26,18,26,65,26,60,25,66,27,27,50,18,45,64,45,17,47,88,47,34,45,63,51,45,54,25,53,82,54,31,54,69,54,73,52,96,52,71,52,64,51,60,52,20,50,32,49,78,50,95,49,87,48,74,49,50,49,77,48,87,45,97,46,01,46,86,45,22,44,86,43,44,42,98,43,00,42,43,43,22,43,87,43,97,47,15,47,89,48,74,50,11,49,72,50,94,50,64,51,20,50,34,49,83,
    40 Segovia,65,33,66,80,65,73,65,36,66,20,63,69,65,20,68,20,67,13,66,46,64,23,63,29,64,87,63,62,64,85,64,32,66,59,66,41,66,54,67,74,66,82,67,58,65,62,65,96,65,35,67,24,67,20,65,87,66,22,66,22,66,86,65,71,66,34,67,66,64,91,64,62,67,45,64,75,64,20,66,39,66,53,65,30,66,53,64,61,67,11,66,28,66,84,4,26,8,29,9,49,4,35,7,45,7,93,8,06,10,29,7,26,8,08,8,92,7,75,11,10,9,90,10,07,7,99,8,20,10,33,9,46,11,07,7,50,12,11,14,77,11,00,8,78,11,42,14,65,13,80,14,14,13,81,14,86,16,01,15,65,17,39,17,90,18,97,16,18,15,38,15,90,13,67,13,09,11,53,10,98,8,13,8,13,10,99,9,68,62,55,61,26,59,49,62,51,61,27,58,64,59,95,61,18,62,26,61,09,58,51,58,39,57,67,57,32,58,32,59,18,61,13,59,55,60,24,60,24,61,81,59,39,55,93,58,71,59,61,59,56,57,36,56,78,56,86,57,08,56,93,55,19,55,96,55,89,53,28,52,36,56,54,54,79,53,99,57,32,57,82,57,77,59,23,59,35,61,65,58,99,60,37,
    41 Sevilla,65,16,65,68,64,18,64,36,64,10,60,48,64,51,65,25,64,93,64,87,64,79,65,97,65,28,65,03,66,04,65,02,65,02,64,66,64,49,64,81,64,09,65,19,65,53,66,22,66,98,67,44,66,68,67,19,66,06,64,82,64,52,65,53,65,49,66,42,66,85,67,00,66,96,69,32,68,49,68,31,68,09,69,00,69,35,68,51,68,51,68,72,68,37,19,83,17,60,21,05,20,14,20,79,17,55,18,12,19,53,18,23,18,43,19,04,17,63,19,39,19,59,22,08,20,15,21,91,23,16,24,00,24,84,25,62,25,86,25,81,27,57,29,71,27,71,29,58,28,66,31,10,31,16,33,09,32,87,33,21,32,36,31,56,31,36,31,52,29,48,29,56,27,62,26,13,24,21,25,10,22,80,25,41,23,53,25,18,52,24,54,12,50,67,51,39,50,77,49,86,52,82,52,50,53,09,52,92,52,45,54,34,52,62,52,29,51,46,51,91,50,77,49,69,49,01,48,71,47,67,48,33,48,61,47,97,47,08,48,75,46,96,47,94,45,52,44,62,43,17,43,99,43,74,44,92,45,75,45,99,45,85,48,88,48,24,49,44,50,30,52,29,51,94,52,89,51,10,52,55,51,15,
